,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Class
10879,,0.266,0.0596,,-18.515,1,0.0363,0.905,7.07e-05,0.132,0.143,181.74,3.36555,3,0
4491,47.0,0.462,0.943,1.0,-5.343,1,0.245,0.0364,0.00148,0.0871,0.218,95.483,308093.0,4,8
14958,30.0,0.269,0.993,8.0,-6.664,1,0.0866,0.00134,0.393,0.129,0.161,145.99,261693.0,4,8
995,45.0,0.75,0.711,2.0,-10.633,1,0.0641,0.526,0.000653,0.0282,0.961,105.636,2.329333333,4,4
8867,60.0,0.825,0.285,8.0,-17.491,1,0.0326,0.188,0.00131,0.0539,0.86,126.946,3.76045,4,4
10044,51.0,0.839,0.523,2.0,-12.104,1,0.215,0.269,1.74e-05,0.165,0.515,141.94,175775.0,4,5
7052,60.0,0.461,0.961,8.0,-3.011,1,0.0479,6.39e-06,0.14,0.308,0.416,96.009,234880.0,4,8
690,54.0,0.466,0.653,,-4.583,1,0.0298,0.0157,,0.263,0.205,143.034,208907.0,3,10
4964,36.0,0.659,0.359,2.0,-11.148,0,0.0393,0.611,0.266,0.113,0.126,119.999,249370.0,4,8
3937,64.0,0.396,0.77,9.0,-4.728,1,0.06,0.0184,,0.12,0.412,177.542,170733.0,4,9
17374,45.0,0.526,0.278,7.0,-14.456,1,0.0392,0.873,0.000762,0.111,0.649,150.16,4.445333333,4,3
2715,55.0,0.396,0.415,7.0,-10.106,1,0.0599,0.0362,0.02,0.0913,0.263,151.458,354533.0,4,6
11761,36.0,0.602,0.81,4.0,-7.877,0,0.0346,0.311,0.0108,0.276,0.636,138.722,273053.0,4,10
9229,40.0,0.441,0.752,7.0,-5.757,1,0.132,0.035,0.000553,0.0902,0.492,140.239,216920.0,4,1
1064,66.0,0.457,0.909,,-9.451,1,0.0317,0.0016,0.000276,0.135,0.755,115.998,156667.0,4,1
3176,69.0,0.567,0.714,9.0,-8.512,0,0.0302,0.0012,0.417,0.186,0.191,107.441,403533.0,3,8
7345,28.0,0.575,0.507,4.0,-8.391,0,0.0406,0.273,,0.119,0.271,128.079,213750.0,4,9
8289,47.0,0.447,0.876,11.0,-3.895,0,0.0822,0.000105,0.872,0.0421,0.407,94.993,261560.0,4,8
6388,53.0,0.638,0.642,7.0,-4.422,1,0.0639,0.00153,4.07e-06,0.0826,0.676,165.984,194323.0,4,9
16580,36.0,0.372,0.599,6.0,-5.015,1,0.0336,0.126,0.00396,0.123,0.16,67.356,311653.0,4,10
10003,18.0,0.29,0.816,11.0,-3.916,0,0.0465,0.0416,1.77e-06,0.0894,0.0671,132.803,6.875733333,4,0
14295,28.0,0.26,0.837,9.0,-3.526,1,0.0455,0.00172,0.685,0.0604,0.486,185.972,121560.0,4,1
4965,30.0,0.37,0.576,7.0,-7.963,0,0.0291,0.00112,0.000338,0.121,0.392,163.784,267600.0,4,10
438,54.0,0.632,0.559,5.0,-10.49,1,0.0674,0.854,0.000103,0.127,0.884,182.942,151427.0,4,10
13150,48.0,0.557,0.289,1.0,-17.424,1,0.0693,0.86,0.118,0.0929,0.454,160.914,243987.0,4,6
6036,64.0,0.709,0.586,11.0,-9.018,0,0.0297,0.157,,0.0717,0.455,116.974,168205.0,4,5
10981,56.0,0.273,0.688,11.0,-10.883,1,0.0326,9.48e-05,0.0504,0.051,0.347,100.077,345733.0,4,8
4265,21.0,0.815,0.647,7.0,-4.879,0,0.0396,0.307,,0.0842,0.79,170.09,155647.0,4,9
15967,35.0,0.496,0.469,7.0,-6.619,1,0.0352,0.366,,0.133,0.259,137.833,237680.0,4,1
15050,33.0,0.586,0.639,9.0,-5.971,0,0.0309,0.0611,3.19e-06,0.205,0.311,133.934,219320.0,4,6
6299,59.0,0.629,0.741,11.0,-1.521,0,0.146,0.532,,0.119,0.816,103.715,168013.0,4,9
10731,52.0,0.522,0.872,2.0,-5.709,1,0.0579,0.000236,0.0229,0.743,0.292,128.126,211875.0,4,10
13419,60.0,0.97,0.739,10.0,-4.917,0,0.295,0.155,,0.111,0.414,120.061,168000.0,4,9
661,34.0,0.352,0.03,9.0,-23.518,0,0.0401,0.979,0.838,0.109,0.22,114.834,1.75,3,7
3720,37.0,0.252,0.034,3.0,-29.298,1,0.0407,0.971,0.928,0.112,0.147,118.01,5.53555,3,7
6540,46.0,0.735,0.798,9.0,-3.829,0,0.0578,0.00697,0.00968,0.194,0.501,115.98,197750.0,4,10
3118,24.0,0.535,0.534,11.0,-8.98,0,0.0349,0.337,,0.222,0.396,169.938,206495.0,4,2
3033,28.0,0.313,0.89,1.0,-5.344,1,0.0798,0.000155,,0.236,0.481,131.1,216644.0,4,10
17681,61.0,0.631,0.792,,-4.364,0,0.0427,0.23,0.000317,0.0756,0.462,82.901,247493.0,4,1
16241,54.0,0.768,0.774,2.0,-5.584,1,0.0446,0.244,,0.113,0.775,100.005,216099.0,4,10
6236,50.0,0.657,0.716,9.0,-7.76,0,0.0264,0.2,0.000728,0.173,0.513,112.045,271107.0,4,10
10566,40.0,0.641,0.677,7.0,-9.002,0,0.0462,0.0813,0.826,0.111,0.0708,122.992,347413.0,4,1
8413,28.0,0.672,0.755,4.0,-8.281,1,0.0769,0.169,,0.291,0.89,115.313,190000.0,4,10
10817,69.0,0.633,0.846,7.0,-6.347,1,0.0337,0.000819,0.00139,0.0762,0.448,89.23,323933.0,4,8
11851,49.0,0.479,0.177,10.0,-11.266,1,0.036,0.963,,0.116,0.136,124.033,4.10156667,3,0
14346,60.0,0.461,0.0727,7.0,-23.646,1,0.0367,0.972,0.88,0.126,0.193,114.931,2.5296,4,7
1427,69.0,0.541,0.968,,-4.129,1,0.0396,0.000248,8.28e-06,0.423,0.505,125.04,311813.0,4,10
15290,41.0,0.336,0.988,8.0,-5.357,1,0.2,1.05e-05,0.0473,0.206,0.15,105.843,261560.0,4,8
14756,55.0,0.953,0.732,,-6.396,0,0.194,0.296,0.0193,0.0684,0.892,122.03,188852.0,4,5
2796,60.0,0.656,0.78,1.0,-4.743,1,0.0854,0.00112,0.02,0.151,0.607,151.401,246000.0,4,10
10880,45.0,0.492,0.117,,-17.819,1,0.0387,0.982,0.001,0.0812,0.332,120.839,242467.0,4,10
6392,41.0,0.552,0.827,2.0,-11.81,1,0.0363,0.0212,0.6,0.353,0.764,127.848,291040.0,4,10
6420,42.0,0.419,0.857,1.0,-11.931,1,0.0322,0.000508,0.0101,0.3,0.63,96.296,3.86155,4,10
2175,42.0,0.649,0.672,,-6.191,1,0.0552,0.0092,,0.0757,0.305,123.004,192976.0,4,10
9446,77.0,0.724,0.695,11.0,-5.226,1,0.0622,0.073,,0.0889,0.235,139.0,3.74,4,9
11657,32.0,0.695,0.612,6.0,-7.587,1,0.0264,0.136,0.492,0.108,0.801,104.963,227867.0,4,6
17870,34.0,0.596,0.54,4.0,-8.379,1,0.0306,0.0293,0.125,0.206,0.498,109.684,197886.0,4,6
5105,20.0,0.504,0.569,5.0,-13.76,1,0.0495,0.549,0.00471,0.105,0.61,75.248,255333.0,4,10
10662,10.0,0.672,0.755,7.0,-9.769,1,0.302,0.215,,0.0612,0.418,143.989,253333.0,4,5
5802,32.0,0.459,0.836,9.0,-7.637,1,0.0378,1.77e-05,0.457,0.146,0.547,101.977,236373.0,4,6
10063,55.0,0.475,0.836,4.0,-5.446,1,0.0529,0.0175,,0.104,0.723,123.144,180173.0,4,10
2172,55.0,0.544,0.917,5.0,-6.086,1,0.0788,0.0306,5.32e-06,0.064,0.642,140.639,212693.0,4,8
11348,37.0,0.124,0.0632,9.0,-25.258,0,0.0521,0.967,0.932,0.108,0.0361,82.475,5.056183333,4,7
7573,52.0,0.575,0.558,11.0,-10.254,1,0.0321,0.0518,0.276,0.118,0.826,155.894,273854.0,1,1
2900,40.0,0.579,0.734,8.0,-4.644,1,0.303,0.321,,0.159,0.407,79.994,194500.0,4,5
12899,58.0,0.367,0.877,7.0,-3.92,1,0.109,0.00108,1.08e-05,0.351,0.395,157.68,224307.0,4,10
2383,17.0,0.354,0.689,,-3.504,1,0.0385,0.16,,0.14,0.41,137.444,175109.0,3,2
2019,,0.467,0.193,1.0,-18.895,1,0.0315,0.731,0.107,0.105,0.108,100.006,5.4,4,0
7943,32.0,0.312,0.411,2.0,-16.816,0,0.0568,0.281,0.0111,0.066,0.287,93.57,320227.0,4,10
3215,49.0,0.719,0.883,3.0,-5.948,1,0.0308,0.0469,0.000981,0.438,0.964,132.992,275244.0,4,10
6570,48.0,0.519,0.695,7.0,-7.582,1,0.14,0.00075,,0.0678,0.329,160.152,170501.0,4,10
13984,78.0,0.447,0.954,8.0,-8.069,1,0.0751,0.0235,0.403,0.298,0.331,123.453,272027.0,4,9
8986,62.0,0.285,0.238,5.0,-9.623,0,0.0375,0.663,9.23e-06,0.0793,0.213,179.918,5.677866667,4,3
12656,79.0,0.711,0.592,4.0,-7.136,0,0.23,0.758,,0.156,0.535,124.749,141224.0,4,9
17893,79.0,0.446,0.764,10.0,-5.042,1,0.033,0.00135,,0.099,0.543,172.094,223840.0,4,9
2511,50.0,0.818,0.456,,-7.419,1,0.038,0.823,7.35e-05,0.127,0.784,113.992,3.06205,4,0
16131,32.0,0.237,0.7,11.0,-11.703,1,0.0547,0.00646,0.814,0.122,0.125,136.016,303987.0,4,6
3262,47.0,0.604,0.594,10.0,-6.706,1,0.0259,0.757,0.635,0.148,0.333,109.931,192550.0,4,1
12977,34.0,0.216,0.954,,-5.659,1,0.146,0.000283,0.0161,0.953,0.483,138.647,227253.0,4,2
6263,30.0,0.472,0.653,9.0,-7.267,0,0.0522,0.733,9.84e-05,0.206,0.624,168.922,231926.0,4,6
2277,23.0,0.169,0.55,6.0,-9.754,0,0.0938,0.0115,0.892,0.106,0.0382,124.849,316228.0,3,8
11266,51.0,0.538,0.838,4.0,-7.613,0,0.0383,0.215,,0.0875,0.936,157.041,163307.0,4,10
3416,69.0,0.443,0.727,4.0,-7.951,1,0.145,0.263,0.000141,0.169,0.566,160.82,253333.0,4,2
8987,67.0,0.501,0.788,10.0,-4.624,1,0.0415,0.12,,0.137,0.61,152.047,3.110216667,4,4
1384,75.0,0.333,0.927,9.0,-8.55,0,0.0733,0.0029,0.000208,0.297,0.385,141.466,5.13533333,4,10
15925,64.0,0.623,0.936,,-9.955,1,0.0528,0.000617,9.86e-05,0.269,0.705,101.514,217133.0,4,10
7,55.0,0.657,0.415,5.0,-9.915,1,0.025,0.175,5.65e-06,0.132,0.347,96.03,3.105783333,4,4
10573,62.0,0.269,0.895,9.0,-6.382,1,0.118,0.083,0.00266,0.153,0.16,168.479,299507.0,4,10
522,49.0,0.522,0.853,11.0,-5.861,1,0.0383,7.44e-05,0.582,0.131,0.637,140.727,211440.0,4,8
7341,36.0,0.51,0.939,1.0,-4.534,0,0.0515,0.00306,,0.457,0.355,106.988,226500.0,4,8
4257,60.0,0.55,0.938,11.0,-3.556,0,0.0522,0.00171,2.18e-05,0.555,0.433,133.99,214493.0,4,10
1736,43.0,0.473,0.753,7.0,-4.878,0,0.1,0.549,2.57e-06,0.168,0.87,169.695,3.4247,4,0
7484,33.0,0.531,0.656,9.0,-10.551,0,0.0317,0.718,0.47,0.0814,0.613,112.962,451326.0,4,10
10328,36.0,0.503,0.881,4.0,-7.909,1,0.0448,2.45e-05,0.00902,0.324,0.408,132.302,228850.0,4,8
15024,59.0,0.505,0.932,6.0,-2.894,0,0.0412,0.00115,0.000195,0.135,0.486,120.008,263973.0,4,8
14754,49.0,0.478,0.953,8.0,-7.294,1,0.0892,0.0328,0.000508,0.597,0.407,96.622,204200.0,4,8
3448,47.0,0.589,0.781,1.0,-6.533,0,0.0243,0.00378,0.000745,0.0772,0.687,102.047,204442.0,4,10
5604,20.0,0.779,0.291,4.0,-14.738,1,0.0395,0.259,3.26e-06,0.0485,0.419,123.09,319000.0,4,10
17731,21.0,0.472,0.534,2.0,-10.742,0,0.0342,0.76,0.0861,0.0893,0.383,184.014,4.972833333,1,0
12839,62.0,0.545,0.942,,-4.283,0,0.0417,0.00108,0.0246,0.0585,0.365,165.066,255845.0,4,8
11864,41.0,0.707,0.658,3.0,-13.442,0,0.0296,0.19,0.543,0.0908,0.955,117.73,185227.0,4,6
677,61.0,0.313,0.0437,6.0,-22.627,1,0.0315,0.989,0.148,0.209,0.0625,100.827,192867.0,1,5
670,19.0,0.366,0.61,8.0,-9.472,0,0.0483,0.00144,0.507,0.101,0.216,152.047,208463.0,4,6
124,43.0,0.616,0.551,7.0,-7.27,1,0.0249,0.155,,0.099,0.618,75.027,216373.0,4,10
2062,56.0,0.566,0.124,11.0,-18.166,0,0.0431,0.709,0.0104,0.132,0.11,79.924,374440.0,4,10
16050,62.0,0.434,0.327,,-10.72,1,0.0312,0.609,1.78e-06,0.686,0.295,119.506,303907.0,4,10
16870,60.0,0.736,0.535,1.0,-8.564,1,0.0924,0.31,1.13e-06,0.107,0.376,110.014,194747.0,4,5
8718,72.0,0.509,0.584,,-4.907,1,0.057,0.0368,9.96e-05,0.384,0.685,170.411,278747.0,4,1
12840,53.0,0.802,0.772,1.0,-4.893,0,0.192,0.358,,0.0603,0.654,96.046,215000.0,4,5
218,27.0,0.688,0.544,7.0,-11.393,0,0.037,0.576,0.000231,0.0894,0.633,135.231,240693.0,4,10
3337,57.0,0.876,0.443,2.0,-8.995,1,0.178,0.279,,0.105,0.496,153.029,170995.0,3,5
10730,64.0,0.421,0.661,9.0,-13.126,1,0.0433,0.414,1.16e-06,0.0962,0.554,100.965,341627.0,4,10
1689,52.0,0.638,0.637,2.0,-10.727,1,0.0332,0.0429,0.752,0.11,0.0664,95.989,257490.0,4,6
10111,53.0,0.392,0.428,4.0,-8.405,0,0.0246,0.52,7.8e-06,0.365,0.317,84.505,263747.0,4,10
3630,29.0,0.544,0.539,5.0,-7.721,0,0.0265,0.0362,2.13e-06,0.329,0.347,68.546,286187.0,4,9
5094,11.0,0.727,0.722,,-6.023,0,0.275,0.367,,0.089,0.425,80.017,267000.0,4,5
13857,,0.671,0.756,2.0,-5.914,1,0.0504,0.00178,0.00224,0.273,0.277,110.016,167000.0,4,10
14824,68.0,0.523,0.828,1.0,-4.696,1,0.0762,0.0136,0.000255,0.165,0.476,96.952,214827.0,4,9
5504,8.0,0.833,0.918,10.0,-3.053,1,0.176,0.177,,0.0535,0.646,82.774,214533.0,4,5
15704,51.0,0.569,0.129,7.0,-19.854,0,0.0401,0.942,0.0251,0.0963,0.15,93.894,2.87556667,4,0
7238,56.0,0.586,0.84,7.0,-5.341,1,0.0487,0.0122,0.0116,0.0842,0.0784,132.36,348600.0,4,10
33,42.0,0.858,0.525,,-7.332,1,0.148,0.0443,0.00738,0.197,0.351,170.875,193962.0,4,5
13945,54.0,0.607,0.743,2.0,-4.984,1,0.0375,0.000569,1.11e-05,0.201,0.751,127.942,195867.0,4,10
17068,63.0,0.462,0.628,7.0,-5.659,1,0.0274,0.0534,0.00025,0.12,0.0981,140.049,347760.0,4,10
10081,39.0,0.58,0.963,11.0,-5.918,1,0.0388,0.0311,0.849,0.396,0.814,170.593,468093.0,4,6
6025,39.0,0.773,0.691,1.0,-5.724,1,0.228,0.00648,,0.127,0.574,161.006,157736.0,4,5
17590,38.0,0.797,0.5,2.0,-5.012,0,0.058,0.266,,0.12,0.783,144.946,173800.0,4,9
7519,52.0,0.532,0.892,11.0,-4.698,0,0.0711,0.00261,0.000564,0.228,0.808,85.99,178795.0,4,10
894,45.0,0.553,0.38,5.0,-18.311,0,0.0397,0.446,2.87e-05,0.307,0.861,161.161,6.036216667,4,3
2232,45.0,0.424,0.83,9.0,-5.298,1,0.028,0.000307,0.000717,0.36,0.544,101.596,181608.0,4,10
8904,36.0,0.248,0.687,2.0,-6.233,1,0.0393,0.00224,0.85,0.0639,0.17,164.622,270853.0,4,10
3396,61.0,0.563,0.606,11.0,-8.159,1,0.0267,0.513,0.0391,0.132,0.425,150.0,248253.0,4,1
4756,27.0,0.431,0.992,7.0,-5.391,1,0.0655,3.45e-05,0.512,0.403,0.111,95.06,216787.0,4,8
10103,34.0,0.392,0.891,6.0,-6.133,0,0.0485,0.000144,0.000165,0.091,0.348,191.717,256640.0,4,10
7787,26.0,0.518,0.568,9.0,-10.301,1,0.0575,0.00405,,0.212,0.405,159.832,230665.0,4,6
12368,37.0,0.417,0.361,2.0,-6.996,1,0.0308,0.37,,0.0962,0.141,135.116,237839.0,4,9
4099,47.0,0.554,0.606,7.0,-5.74,1,0.0256,0.152,7.67e-06,0.282,0.599,93.991,220768.0,4,6
12886,48.0,0.489,0.962,5.0,-5.497,0,0.105,0.000414,4.27e-05,0.252,0.34,160.055,210000.0,4,8
331,66.0,0.546,0.696,4.0,-6.537,1,0.0335,0.0887,1.84e-05,0.195,0.596,89.882,246587.0,4,10
6335,40.0,0.679,0.769,8.0,-7.289,1,0.0415,0.158,0.198,0.07,0.83,134.933,284936.0,4,1
16992,44.0,0.678,0.612,4.0,-9.051,0,0.0291,0.793,0.00647,0.0945,0.589,101.046,287693.0,4,1
13273,36.0,0.226,0.87,2.0,-6.907,1,0.0512,0.0353,,0.397,0.481,201.099,6.316883333,4,9
12188,48.0,0.32,0.94,2.0,-4.823,0,0.0866,0.000402,0.14,0.235,0.0724,182.189,234547.0,4,10
12889,19.0,0.282,0.231,,-14.456,1,0.0402,0.827,0.462,0.121,0.0414,71.538,218376.0,3,6
10473,67.0,0.446,0.9,10.0,-3.541,0,0.0489,0.000102,1.89e-05,0.0404,0.88,187.961,190787.0,4,10
11107,42.0,0.488,0.875,1.0,-5.371,0,0.0497,0.00737,1.45e-06,0.233,0.174,123.106,216211.0,4,8
12222,72.0,0.92,0.674,1.0,-5.662,0,0.264,0.307,,0.104,0.741,141.967,304041.0,4,5
3197,56.0,0.472,0.626,9.0,-8.499,1,0.0849,0.312,0.00243,0.121,0.296,75.007,214293.0,4,10
3034,42.0,0.33,0.587,7.0,-5.865,1,0.0371,0.221,1.69e-05,0.119,0.154,149.204,240040.0,4,10
9378,40.0,0.699,0.743,11.0,-8.258,0,0.0377,0.258,0.0685,0.187,0.736,108.157,2.8997,4,0
11465,19.0,0.695,0.82,,-5.541,1,0.0607,0.00822,4.56e-06,0.367,0.743,118.976,201283.0,4,10
12888,30.0,0.201,0.74,9.0,-7.263,0,0.0427,0.000756,0.899,0.0859,0.107,104.003,543760.0,4,8
16026,78.0,0.871,0.701,5.0,-5.594,0,0.0458,0.257,7.52e-06,0.0589,0.716,126.975,198440.0,4,6
4553,47.0,0.612,0.86,8.0,-9.175,1,0.044,0.00253,0.00153,0.158,0.687,136.212,196467.0,4,10
14939,14.0,0.461,0.94,9.0,-6.587,1,0.061,0.0059,2.37e-06,0.0808,0.599,148.048,249947.0,4,10
14452,22.0,0.467,0.901,11.0,-4.024,0,0.0755,0.00045,0.000272,0.411,0.223,91.979,206087.0,4,8
9222,33.0,0.366,0.979,5.0,-4.383,1,0.0518,0.00332,,0.386,0.716,146.519,269893.0,4,10
6775,36.0,0.46,0.858,5.0,-4.495,1,0.0392,0.000233,6.72e-05,0.0741,0.502,131.54,224773.0,4,2
3151,18.0,0.373,0.989,7.0,-3.861,1,0.166,9.96e-06,0.387,0.086,0.102,120.069,251427.0,4,8
4486,21.0,0.506,0.473,5.0,-9.79,1,0.331,0.0229,,0.15,0.199,100.535,199086.0,5,5
7488,37.0,0.559,0.486,7.0,-5.866,1,0.0367,0.0258,8.76e-05,0.261,0.367,137.928,264566.0,3,10
14994,38.0,0.446,0.816,9.0,-9.762,1,0.0766,0.318,,0.339,0.718,183.696,165293.0,4,10
17367,62.0,0.458,0.895,2.0,-3.972,1,0.0681,0.000219,0.000394,0.106,0.357,130.327,243200.0,4,1
12348,42.0,0.801,0.842,1.0,-5.245,1,0.329,0.0826,,0.263,0.791,138.426,211279.0,4,5
7941,26.0,0.701,0.644,9.0,-5.54,0,0.0288,0.606,,0.0864,0.627,107.966,226018.0,4,9
7873,43.0,0.543,0.481,1.0,-7.127,0,0.276,0.608,,0.104,0.124,83.03,173453.0,4,5
8788,70.0,0.398,0.93,11.0,-6.76,1,0.0615,0.000854,0.121,0.0874,0.725,190.818,408173.0,4,1
4955,53.0,0.653,0.722,4.0,-7.3,1,0.0292,0.0571,0.0492,0.107,0.888,128.018,206240.0,4,10
11180,58.0,0.456,0.419,2.0,-10.594,1,0.0247,0.117,,0.178,0.425,146.148,256486.0,4,10
8079,43.0,0.352,0.936,7.0,-5.135,1,0.177,5.38e-05,0.000242,0.0851,0.473,199.988,169800.0,4,8
2315,32.0,0.674,0.493,8.0,-6.821,1,0.0318,0.397,2.96e-06,0.101,0.35,124.941,255785.0,3,2
9276,33.0,0.706,0.535,9.0,-9.643,1,0.0347,0.139,0.00146,0.309,0.687,116.001,3.7875,3,0
15002,61.0,0.744,0.69,1.0,-5.176,0,0.0387,0.0292,0.00186,0.362,0.749,79.999,238767.0,4,10
12408,32.0,0.439,0.755,2.0,-7.035,1,0.0382,0.208,,0.122,0.427,123.74,174573.0,4,10
621,39.0,0.653,0.523,8.0,-10.083,1,0.0576,0.326,0.00539,0.373,0.35,89.024,187053.0,4,9
3611,72.0,0.775,0.518,6.0,-5.857,0,0.311,0.455,,0.121,0.646,161.011,123987.0,4,5
14104,47.0,0.529,0.0723,7.0,-17.889,1,0.0627,0.991,0.936,0.112,0.276,107.122,2.96725,4,7
7151,32.0,0.591,0.758,8.0,-2.522,1,0.0317,0.0254,0.0494,0.371,0.543,97.03,197938.0,4,6
6549,37.0,0.58,0.843,4.0,-5.575,0,0.094,0.00321,0.112,0.222,0.666,138.034,231761.0,4,10
2878,36.0,0.814,0.794,1.0,-5.248,1,0.213,0.138,5.75e-05,0.328,0.737,95.233,174397.0,4,5
8866,57.0,0.513,0.97,10.0,-6.051,0,0.133,5.75e-05,0.000538,0.515,0.214,122.057,244493.0,4,10
13925,14.0,0.59,0.562,6.0,-12.892,1,0.234,0.0128,0.661,0.654,0.293,101.332,198480.0,3,6
14830,97.0,0.591,0.764,1.0,-5.484,1,0.0483,0.0383,,0.103,0.478,169.928,2.363433333,4,9
3074,61.0,0.429,0.371,1.0,-11.803,1,0.0351,0.768,0.00181,0.119,0.305,129.842,3.96301667,4,0
14944,33.0,0.265,0.801,5.0,-4.116,0,0.0315,3.42e-06,0.116,0.178,0.842,183.165,137960.0,4,6
3602,71.0,0.511,0.942,,-10.407,1,0.0429,0.174,1.87e-05,0.139,0.498,97.909,393667.0,4,10
2293,45.0,0.6,0.716,2.0,-8.693,1,0.0347,0.00773,0.000338,0.108,0.741,136.484,236560.0,4,8
12655,49.0,0.345,0.484,10.0,-8.164,0,0.091,0.219,,0.115,0.429,69.643,213760.0,4,1
9483,60.0,0.318,0.303,11.0,-15.572,0,0.0302,0.664,0.000223,0.113,0.226,174.254,197275.0,4,10
4639,88.0,0.682,0.72,11.0,-8.173,0,0.0381,0.326,,0.148,0.673,117.003,2.81685,4,9
11339,38.0,0.434,0.926,2.0,-7.418,1,0.0556,0.000451,0.014,0.0895,0.545,156.977,223163.0,4,10
12203,22.0,0.388,0.452,2.0,-8.704,1,0.036,0.858,0.816,0.111,0.0381,84.924,166367.0,4,6
4295,34.0,0.458,0.966,7.0,-6.52,1,0.0622,0.0112,1.66e-06,0.348,0.609,74.995,231613.0,4,8
4484,53.0,0.298,0.953,5.0,-3.334,0,0.192,0.000375,,0.1,0.127,172.023,298826.0,4,8
3180,48.0,0.826,0.5,7.0,-8.266,1,0.147,0.0445,,0.202,0.493,130.014,200368.0,4,5
11802,7.0,0.43,0.27,6.0,-13.532,0,0.0332,0.959,0.000186,0.113,0.464,90.02,5.616,4,3
15537,58.0,0.61,0.508,8.0,-6.682,0,0.152,0.297,,0.384,0.758,178.818,2.29793333,4,9
6703,42.0,0.802,0.865,6.0,-7.231,0,0.0342,0.275,0.604,0.123,0.942,131.99,252281.0,4,10
183,60.0,0.428,0.98,11.0,-2.975,0,0.443,0.0734,,0.127,0.423,92.035,168654.0,4,5
12944,29.0,0.502,0.683,,-8.19,0,0.0472,0.71,1.98e-06,0.18,0.734,82.626,194948.0,4,10
14669,34.0,0.523,0.982,,-4.795,1,0.0962,3.47e-05,0.00126,0.095,0.123,121.994,277324.0,4,8
7356,27.0,0.415,0.766,1.0,-9.739,1,0.142,7.62e-05,0.872,0.376,0.271,159.923,306000.0,4,6
8437,58.0,0.31,0.825,1.0,-4.53,1,0.0563,0.00356,,0.641,0.475,89.885,251107.0,4,8
8104,44.0,0.384,0.874,5.0,-2.533,1,0.0378,0.000124,,0.245,0.267,95.055,230920.0,4,10
5232,32.0,0.379,0.741,2.0,-8.546,1,0.165,0.684,,0.336,0.578,87.618,7.987116667,4,3
13851,34.0,0.586,0.784,4.0,-12.678,1,0.0433,0.764,0.565,0.115,0.802,115.062,129587.0,4,10
727,60.0,0.242,0.998,3.0,-5.64,0,0.0895,8.12e-06,0.88,0.284,0.18,114.831,442733.0,4,8
6040,39.0,0.302,0.921,,-4.549,1,0.104,5.77e-06,0.715,0.342,0.188,165.137,107284.0,4,8
10509,21.0,0.48,0.985,9.0,-3.765,0,0.227,0.000411,0.000667,0.22,0.233,179.841,174147.0,4,8
4349,27.0,0.569,0.893,2.0,-5.708,1,0.0623,0.0061,0.757,0.0861,0.254,137.96,330435.0,4,8
13609,39.0,0.461,0.109,3.0,-21.082,1,0.0391,0.836,0.0202,0.103,0.132,118.379,4.442666667,5,7
7354,57.0,0.76,0.796,11.0,-4.036,0,0.327,0.384,,0.0789,0.891,95.166,187267.0,4,5
9455,49.0,0.631,0.515,5.0,-9.038,1,0.0245,0.0339,0.00124,0.116,0.381,154.935,282853.0,4,1
4636,55.0,0.55,0.837,11.0,-5.411,1,0.044,0.0104,,0.306,0.637,89.821,223994.0,4,10
17635,,0.411,0.512,9.0,-7.491,1,0.027,0.387,,0.0676,0.0544,83.399,3.44396667,4,0
13712,57.0,0.614,0.721,,-8.962,1,0.0322,0.000642,0.0817,0.167,0.708,146.629,175907.0,4,6
9979,61.0,0.654,0.53,6.0,-7.409,1,0.0556,0.000113,0.0197,0.0534,0.584,119.284,222960.0,4,10
10999,49.0,0.552,0.909,8.0,-4.87,1,0.0502,5.79e-05,0.0315,0.204,0.232,135.041,226689.0,4,10
17095,47.0,0.554,0.0862,7.0,-15.67,1,0.0524,0.988,0.941,0.112,0.158,106.939,2.6781,4,7
3333,70.0,0.63,0.491,4.0,-5.549,0,0.41,0.766,,0.101,0.497,98.368,163200.0,4,5
11171,51.0,0.663,0.649,8.0,-6.936,0,0.0296,0.0173,,0.113,0.594,137.955,198890.0,4,9
6804,40.0,0.152,0.0625,5.0,-23.396,1,0.0358,0.619,0.904,0.0802,0.0355,85.971,286962.0,3,6
961,56.0,0.413,0.879,11.0,-4.934,1,0.0747,0.000132,,0.384,0.59,167.94,241159.0,4,10
14283,45.0,0.572,0.735,9.0,-6.042,1,0.0266,0.00183,0.782,0.0765,0.599,135.173,273867.0,4,10
10702,62.0,0.507,0.452,7.0,-6.8,1,0.0269,0.359,,0.109,0.322,81.632,229920.0,3,10
7303,58.0,0.572,0.583,2.0,-7.407,1,0.0412,0.153,0.000109,0.0977,0.181,84.017,221388.0,4,9
17338,27.0,0.795,0.653,1.0,-7.862,1,0.0684,0.0869,0.0802,0.11,0.749,109.018,167339.0,4,9
8441,48.0,0.201,0.0729,7.0,-23.906,1,0.0343,0.96,0.829,0.362,0.0746,71.807,150793.0,5,1
3217,35.0,0.711,0.731,2.0,-6.016,0,0.0346,0.213,3.38e-06,0.133,0.66,104.999,236312.0,4,9
13204,41.0,0.629,0.914,2.0,-5.199,1,0.0461,2.79e-05,0.708,0.325,0.322,119.904,230000.0,4,8
